"id";"latitude";"longitude";"cep";"numero";"complemento";"usuario_id"
713;"";"";"04548000";0.0;"";32
714;"";"";"04301000";0.0;"";32
715;"";"";"05525000";0.0;"";32
716;"";"";"05650010";0.0;"";32
717;"";"";"05571160";0.0;"";32
718;"";"";"04507110";0.0;"";32
719;"";"";"04507000";0.0;"";32
720;"";"";"04512000";0.0;"";32
721;"";"";"05628050";0.0;"";32
722;"";"";"05617020";0.0;"";32
723;"";"";"05303902";0.0;"";32
724;"";"";"04052010";0.0;"";32
725;"";"";"04547001";0.0;"";32
726;"";"";"04547000";0.0;"";32
727;"";"";"05087000";0.0;"";32
728;"";"";"05445040";0.0;"";32
729;"";"";"05592001";0.0;"";32
730;"";"";"05530050";0.0;"";32
731;"";"";"04562010";0.0;"";32
732;"";"";"05629010";0.0;"";32
733;"";"";"05338080";0.0;"";32
734;"";"";"05435001";0.0;"";32
735;"";"";"05508000";0.0;"";32
736;"";"";"05428001";0.0;"";32
737;"";"";"04576000";0.0;"";32
738;"";"";"05569010";0.0;"";32
739;"";"";"05659000";0.0;"";32
740;"";"";"05538000";0.0;"";32
741;"";"";"05332000";0.0;"";32
742;"";"";"05518020";0.0;"";32
743;"";"";"05518010";0.0;"";32
744;"";"";"05592140";0.0;"";32
745;"";"";"05088000";0.0;"";32
746;"";"";"05528200";0.0;"";32
747;"";"";"05420000";0.0;"";32
748;"";"";"05711001";0.0;"";32
749;"";"";"04139060";0.0;"";32
750;"";"";"05074010";0.0;"";32
751;"";"";"04358130";0.0;"";32
752;"";"";"05443040";0.0;"";32
753;"";"";"05365140";0.0;"";32
754;"";"";"05043020";0.0;"";32
755;"";"";"04522034";0.0;"";32
756;"";"";"04622000";0.0;"";32
757;"";"";"05089001";0.0;"";32
758;"";"";"04057000";0.0;"";32
759;"";"";"05583030";0.0;"";32
760;"";"";"05576100";0.0;"";32
761;"";"";"05376030";0.0;"";32
762;"";"";"04088001";0.0;"";32
763;"";"";"01438000";0.0;"";32
764;"";"";"05412001";0.0;"";32
765;"";"";"04619031";0.0;"";32
766;"";"";"04609010";0.0;"";32
767;"";"";"04620000";0.0;"";32
768;"";"";"05302031";0.0;"";32
769;"";"";"04601042";0.0;"";32
770;"";"";"05640001";0.0;"";32
771;"";"";"05638010";0.0;"";32
772;"";"";"05639100";0.0;"";32
773;"";"";"05069030";0.0;"";32
774;"";"";"05560010";0.0;"";32
775;"";"";"05116060";0.0;"";32
776;"";"";"04141100";0.0;"";32
777;"";"";"04005030";0.0;"";32
778;"";"";"04138020";0.0;"";32
779;"";"";"05323001";0.0;"";32
780;"";"";"05347010";0.0;"";32
781;"";"";"05048000";0.0;"";32
782;"";"";"05690050";0.0;"";32
783;"";"";"05403000";0.0;"";32
784;"";"";"01246000";0.0;"";32
785;"";"";"04065004";0.0;"";32
786;"";"";"01411001";0.0;"";32
787;"";"";"05368020";0.0;"";32
788;"";"";"04523016";0.0;"";32
789;"";"";"04053040";0.0;"";32
790;"";"";"05056020";0.0;"";32
791;"";"";"05508901";0.0;"";32
792;"";"";"05519090";0.0;"";32
793;"";"";"04545000";0.0;"";32
794;"";"";"05623010";0.0;"";32
795;"";"";"04080001";0.0;"";32
796;"";"";"04568000";0.0;"";32
797;"";"";"04563004";0.0;"";32
798;"";"";"05534000";0.0;"";32
799;"";"";"05410030";0.0;"";32
800;"";"";"04039034";0.0;"";32
801;"";"";"04605002";0.0;"";32
802;"";"";"05425010";0.0;"";32
803;"";"";"05526000";0.0;"";32
804;"";"";"05338000";0.0;"";32
805;"";"";"05336010";0.0;"";32
806;"";"";"05052000";0.0;"";32
807;"";"";"05398110";0.0;"";32
808;"";"";"05541200";0.0;"";32
809;"";"";"04362050";0.0;"";32
810;"";"";"05549130";0.0;"";32
811;"";"";"05542030";0.0;"";32
812;"";"";"05363110";0.0;"";32
813;"";"";"05379150";0.0;"";32
814;"";"";"04140000";0.0;"";32
815;"";"";"05081000";0.0;"";32
816;"";"";"05511020";0.0;"";32
817;"";"";"04077003";0.0;"";32
818;"";"";"05528040";0.0;"";32
819;"";"";"05519110";0.0;"";32
820;"";"";"05569120";0.0;"";32
821;"";"";"05569110";0.0;"";32
822;"";"";"05524000";0.0;"";32
823;"";"";"05363200";0.0;"";32
824;"";"";"05685060";0.0;"";32
825;"";"";"04581051";0.0;"";32
826;"";"";"05086030";0.0;"";32
827;"";"";"05364030";0.0;"";32
828;"";"";"04606000";0.0;"";32
829;"";"";"05594040";0.0;"";32
830;"";"";"05540130";0.0;"";32
831;"";"";"04029000";0.0;"";32
832;"";"";"04635040";0.0;"";32
833;"";"";"01423000";0.0;"";32
834;"";"";"05619010";0.0;"";32
835;"";"";"05530090";0.0;"";32
836;"";"";"05044010";0.0;"";32
837;"";"";"05033002";0.0;"";32
838;"";"";"04032060";0.0;"";32
839;"";"";"05444001";0.0;"";32
840;"";"";"05379000";0.0;"";32
841;"";"";"04086003";0.0;"";32
842;"";"";"05319020";0.0;"";32
843;"";"";"05084000";0.0;"";32
844;"";"";"05305030";0.0;"";32
845;"";"";"05443000";0.0;"";32
846;"";"";"04068020";0.0;"";32
847;"";"";"05544000";0.0;"";32
848;"";"";"05591000";0.0;"";32
849;"";"";"05591100";0.0;"";32
850;"";"";"04356020";0.0;"";32
851;"";"";"04076012";0.0;"";32
852;"";"";"04532080";0.0;"";32
853;"";"";"04634010";0.0;"";32
854;"";"";"05547150";0.0;"";32
855;"";"";"05396070";0.0;"";32
856;"";"";"05516040";0.0;"";32
857;"";"";"04303191";0.0;"";32
858;"";"";"05340020";0.0;"";32
859;"";"";"05534010";0.0;"";32
860;"";"";"04618003";0.0;"";32
861;"";"";"05061100";0.0;"";32
862;"";"";"04548003";0.0;"";32
863;"";"";"04635050";0.0;"";32
864;"";"";"04511040";0.0;"";32
865;"";"";"05435030";0.0;"";32
866;"";"";"04546001";0.0;"";32
867;"";"";"05358110";0.0;"";32
868;"";"";"05452001";0.0;"";32
869;"";"";"05330012";0.0;"";32
870;"";"";"05572000";0.0;"";32
871;"";"";"05372111";0.0;"";32
872;"";"";"04147080";0.0;"";32
873;"";"";"05587180";0.0;"";32
874;"";"";"05311020";0.0;"";32
875;"";"";"05053000";0.0;"";32
876;"";"";"04621003";0.0;"";32
877;"";"";"04509011";0.0;"";32
878;"";"";"04360001";0.0;"";32
879;"";"";"04046200";0.0;"";32
880;"";"";"05502010";0.0;"";32
881;"";"";"05411002";0.0;"";32
882;"";"";"05421001";0.0;"";32
883;"";"";"04531000";0.0;"";32
884;"";"";"04557051";0.0;"";32
885;"";"";"04512001";0.0;"";32
886;"";"";"04514040";0.0;"";32
887;"";"";"05074070";0.0;"";32
888;"";"";"05051001";0.0;"";32
889;"";"";"04128050";0.0;"";32
890;"";"";"05303000";0.0;"";32
891;"";"";"04635000";0.0;"";32
892;"";"";"05505050";0.0;"";32
893;"";"";"04077001";0.0;"";32
894;"";"";"04508000";0.0;"";32
895;"";"";"05077050";0.0;"";32
896;"";"";"05043000";0.0;"";32
897;"";"";"04061002";0.0;"";32
898;"";"";"04518061";0.0;"";32
899;"";"";"05376140";0.0;"";32
900;"";"";"05381000";0.0;"";32
901;"";"";"05409002";0.0;"";32
902;"";"";"05045050";0.0;"";32
903;"";"";"04523011";0.0;"";32
904;"";"";"05093040";0.0;"";32
905;"";"";"05359100";0.0;"";32
906;"";"";"05685030";0.0;"";32
907;"";"";"04533010";0.0;"";32
908;"";"";"05526030";0.0;"";32
909;"";"";"04036100";0.0;"";32
910;"";"";"05503001";0.0;"";32
911;"";"";"05316900";0.0;"";32
912;"";"";"04143020";0.0;"";32
913;"";"";"04128040";0.0;"";32
914;"";"";"04514000";0.0;"";32
915;"";"";"05536020";0.0;"";32
916;"";"";"05535000";0.0;"";32
917;"";"";"05379180";0.0;"";32
918;"";"";"05445020";0.0;"";32
919;"";"";"05428002";0.0;"";32
920;"";"";"04517050";0.0;"";32
921;"";"";"05574460";0.0;"";32
922;"";"";"05508070";0.0;"";32
923;"";"";"05416002";0.0;"";32
924;"";"";"04559000";0.0;"";32
925;"";"";"05398130";0.0;"";32
926;"";"";"05433002";0.0;"";32
927;"";"";"05061450";0.0;"";32
928;"";"";"04064004";0.0;"";32
929;"";"";"04061003";0.0;"";32
930;"";"";"05419001";0.0;"";32
931;"";"";"05685010";0.0;"";32
932;"";"";"05076050";0.0;"";32
933;"";"";"05560030";0.0;"";32
934;"";"";"04612090";0.0;"";32
935;"";"";"05616000";0.0;"";32
936;"";"";"05616073";0.0;"";32
937;"";"";"04615005";0.0;"";32
938;"";"";"04139010";0.0;"";32
939;"";"";"04039004";0.0;"";32
940;"";"";"05634150";0.0;"";32
941;"";"";"05411001";0.0;"";32
942;"";"";"04508030";0.0;"";32
943;"";"";"05088050";0.0;"";32
944;"";"";"05311030";0.0;"";32
945;"";"";"05547025";0.0;"";32
946;"";"";"04514100";0.0;"";32
947;"";"";"05686050";0.0;"";32
948;"";"";"05448000";0.0;"";32
949;"";"";"04520014";0.0;"";32
950;"";"";"05401350";0.0;"";32
951;"";"";"04042004";0.0;"";32
952;"";"";"05594110";0.0;"";32
953;"";"";"05386130";0.0;"";32
954;"";"";"05535060";0.0;"";32
955;"";"";"05509003";0.0;"";32
956;"";"";"05302041";0.0;"";32
957;"";"";"05059000";0.0;"";32
958;"";"";"05360050";0.0;"";32
959;"";"";"05075060";0.0;"";32
960;"";"";"05537010";0.0;"";32
961;"";"";"05339000";0.0;"";32
962;"";"";"05536010";0.0;"";32
963;"";"";"05074040";0.0;"";32
964;"";"";"05074030";0.0;"";32
965;"";"";"04567003";0.0;"";32
966;"";"";"05327020";0.0;"";32
967;"";"";"04530050";0.0;"";32
968;"";"";"04615004";0.0;"";32
969;"";"";"05595000";0.0;"";32
970;"";"";"05449000";0.0;"";32
971;"";"";"05572190";0.0;"";32
972;"";"";"05041000";0.0;"";32
973;"";"";"05679050";0.0;"";32
974;"";"";"05373020";0.0;"";32
975;"";"";"05335100";0.0;"";32
976;"";"";"01428900";0.0;"";32
977;"";"";"05454100";0.0;"";32
978;"";"";"05625020";0.0;"";32
979;"";"";"05416001";0.0;"";32
980;"";"";"05314001";0.0;"";32
981;"";"";"05588000";0.0;"";32
982;"";"";"05095035";0.0;"";32
983;"";"";"04303190";0.0;"";32
984;"";"";"05082000";0.0;"";32
985;"";"";"05057080";0.0;"";32
986;"";"";"05365150";0.0;"";32
987;"";"";"05625060";0.0;"";32
988;"";"";"05089010";0.0;"";32
989;"";"";"04302020";0.0;"";32
990;"";"";"05652100";0.0;"";32
991;"";"";"05081040";0.0;"";32
992;"";"";"05051030";0.0;"";32
993;"";"";"05398020";0.0;"";32
994;"";"";"05387020";0.0;"";32
995;"";"";"04045003";0.0;"";32
996;"";"";"05545000";0.0;"";32
997;"";"";"05448030";0.0;"";32
998;"";"";"05330031";0.0;"";32
999;"";"";"05466000";0.0;"";32
1000;"";"";"05329040";0.0;"";32
1001;"";"";"05592040";0.0;"";32
1002;"";"";"05679060";0.0;"";32
1003;"";"";"05379050";0.0;"";32
1004;"";"";"04533040";0.0;"";32
1005;"";"";"05307080";0.0;"";32
1006;"";"";"04144070";0.0;"";32
1007;"";"";"05629020";0.0;"";32
1008;"";"";"05525060";0.0;"";32
1009;"";"";"05373080";0.0;"";32
1010;"";"";"05528110";0.0;"";32
1011;"";"";"05363000";0.0;"";32
1012;"";"";"04055040";0.0;"";32
1013;"";"";"04012180";0.0;"";32
1014;"";"";"05374050";0.0;"";32
1015;"";"";"05408001";0.0;"";32
1016;"";"";"05094000";0.0;"";32
1017;"";"";"04024020";0.0;"";32
1018;"";"";"04619034";0.0;"";32
1019;"";"";"05041001";0.0;"";32
1020;"";"";"05047060";0.0;"";32
1021;"";"";"05051000";0.0;"";32
1022;"";"";"04580000";0.0;"";32
1023;"";"";"05079000";0.0;"";32
1024;"";"";"04027000";0.0;"";32
1025;"";"";"05440030";0.0;"";32
1026;"";"";"05382001";0.0;"";32
1027;"";"";"05583080";0.0;"";32
1028;"";"";"05546000";0.0;"";32
1029;"";"";"05634020";0.0;"";32
1030;"";"";"05414012";0.0;"";32
1031;"";"";"05423180";0.0;"";32
1032;"";"";"05407001";0.0;"";32
1033;"";"";"04602002";0.0;"";32
1034;"";"";"05629000";0.0;"";32
1035;"";"";"05328020";0.0;"";32
1036;"";"";"04503001";0.0;"";32
1037;"";"";"05527000";0.0;"";32
1038;"";"";"05501000";0.0;"";32
1039;"";"";"04144000";0.0;"";32
1040;"";"";"05673050";0.0;"";32
1041;"";"";"05626070";0.0;"";32
1042;"";"";"05522030";0.0;"";32
1043;"";"";"04552040";0.0;"";32
1044;"";"";"04531001";0.0;"";32
1045;"";"";"04552030";0.0;"";32
1046;"";"";"01407200";0.0;"";32
1047;"";"";"04560001";0.0;"";32
1048;"";"";"05586010";0.0;"";32
1049;"";"";"05448070";0.0;"";32
1050;"";"";"05449001";0.0;"";32
1051;"";"";"05318000";0.0;"";32
1052;"";"";"04617000";0.0;"";32
1053;"";"";"05449070";0.0;"";32
1054;"";"";"04055090";0.0;"";32
1055;"";"";"05574010";0.0;"";32
1056;"";"";"05329000";0.0;"";32
1057;"";"";"04704090";0.0;"";32
1058;"";"";"04516010";0.0;"";32
1059;"";"";"05531060";0.0;"";32
1060;"";"";"01447010";0.0;"";32
1061;"";"";"05624000";0.0;"";32
1062;"";"";"05045020";0.0;"";32
1063;"";"";"04549010";0.0;"";32
1064;"";"";"05584010";0.0;"";32
1065;"";"";"01404001";0.0;"";32
1066;"";"";"05368040";0.0;"";32
1067;"";"";"05373000";0.0;"";32
1068;"";"";"01327000";0.0;"";32
1069;"";"";"03162030";0.0;"";32
1070;"";"";"01542010";0.0;"";32
1071;"";"";"04292050";0.0;"";32
1072;"";"";"04297000";0.0;"";32
1073;"";"";"04253000";0.0;"";32
1074;"";"";"03144020";0.0;"";32
1075;"";"";"01539000";0.0;"";32
1076;"";"";"04215020";0.0;"";32
1077;"";"";"04235040";0.0;"";32
1078;"";"";"01306000";0.0;"";32
1079;"";"";"01306020";0.0;"";32
1080;"";"";"04212020";0.0;"";32
1081;"";"";"01524010";0.0;"";32
1082;"";"";"01508010";0.0;"";32
1083;"";"";"03202050";0.0;"";32
1084;"";"";"03206070";0.0;"";32
1085;"";"";"04153060";0.0;"";32
1086;"";"";"03132020";0.0;"";32
1087;"";"";"01518080";0.0;"";32
1088;"";"";"04211040";0.0;"";32
1089;"";"";"04102001";0.0;"";32
1090;"";"";"04013002";0.0;"";32
1091;"";"";"04194280";0.0;"";32
1092;"";"";"01519000";0.0;"";32
1093;"";"";"01503001";0.0;"";32
1094;"";"";"03227110";0.0;"";32
1095;"";"";"04105040";0.0;"";32
1096;"";"";"04023001";0.0;"";32
1097;"";"";"03138010";0.0;"";32
1098;"";"";"01321010";0.0;"";32
1099;"";"";"04157000";0.0;"";32
1100;"";"";"04267010";0.0;"";32
1101;"";"";"03227020";0.0;"";32
1102;"";"";"04130050";0.0;"";32
1103;"";"";"04134050";0.0;"";32
1104;"";"";"04285040";0.0;"";32
1105;"";"";"04255010";0.0;"";32
1106;"";"";"04240020";0.0;"";32
1107;"";"";"04256320";0.0;"";32
1108;"";"";"04186100";0.0;"";32
1109;"";"";"03125100";0.0;"";32
1110;"";"";"01520030";0.0;"";32
1111;"";"";"04106062";0.0;"";32
1112;"";"";"03167060";0.0;"";32
1113;"";"";"04035000";0.0;"";32
1114;"";"";"04210060";0.0;"";32
1115;"";"";"04296100";0.0;"";32
1116;"";"";"04110060";0.0;"";32
1117;"";"";"04243000";0.0;"";32
1118;"";"";"04255080";0.0;"";32
1119;"";"";"03112110";0.0;"";32
1120;"";"";"04120030";0.0;"";32
1121;"";"";"04206000";0.0;"";32
1122;"";"";"04152101";0.0;"";32
1123;"";"";"04115090";0.0;"";32
1124;"";"";"03143002";0.0;"";32
1125;"";"";"04011001";0.0;"";32
1126;"";"";"04231004";0.0;"";32
1127;"";"";"01534030";0.0;"";32
1128;"";"";"01308020";0.0;"";32
1129;"";"";"04150000";0.0;"";32
1130;"";"";"04112080";0.0;"";32
1131;"";"";"04011030";0.0;"";32
1132;"";"";"04240110";0.0;"";32
1133;"";"";"04142082";0.0;"";32
1134;"";"";"03162050";0.0;"";32
1135;"";"";"01504001";0.0;"";32
1136;"";"";"04119001";0.0;"";32
1137;"";"";"01320010";0.0;"";32
1138;"";"";"04252000";0.0;"";32
1139;"";"";"03213050";0.0;"";32
1140;"";"";"01529001";0.0;"";32
1141;"";"";"04167001";0.0;"";32
1142;"";"";"04120020";0.0;"";32
1143;"";"";"04241000";0.0;"";32
1144;"";"";"01534000";0.0;"";32
1145;"";"";"04012001";0.0;"";32
1146;"";"";"04137110";0.0;"";32
1147;"";"";"04176260";0.0;"";32
1148;"";"";"04293000";0.0;"";32
1149;"";"";"04162000";0.0;"";32
1150;"";"";"03150020";0.0;"";32
1151;"";"";"03227010";0.0;"";32
1152;"";"";"04230046";0.0;"";32
1153;"";"";"04191140";0.0;"";32
1154;"";"";"03370040";0.0;"";32
1155;"";"";"04125040";0.0;"";32
1156;"";"";"03127060";0.0;"";32
1157;"";"";"01513000";0.0;"";32
1158;"";"";"04158060";0.0;"";32
1159;"";"";"03139040";0.0;"";32
1160;"";"";"01409001";0.0;"";32
1161;"";"";"03145020";0.0;"";32
1162;"";"";"04165011";0.0;"";32
1163;"";"";"03152020";0.0;"";32
1164;"";"";"01403000";0.0;"";32
1165;"";"";"03138040";0.0;"";32
1166;"";"";"04013030";0.0;"";32
1167;"";"";"04232000";0.0;"";32
1168;"";"";"04133300";0.0;"";32
1169;"";"";"04281110";0.0;"";32
1170;"";"";"01317001";0.0;"";32
1171;"";"";"04290030";0.0;"";32
1172;"";"";"04286000";0.0;"";32
1173;"";"";"04153040";0.0;"";32
1174;"";"";"03137050";0.0;"";32
1175;"";"";"01508000";0.0;"";32
1176;"";"";"04121120";0.0;"";32
1177;"";"";"03128070";0.0;"";32
1178;"";"";"04163010";0.0;"";32
1179;"";"";"03266000";0.0;"";32
1180;"";"";"04285020";0.0;"";32
1181;"";"";"03212000";0.0;"";32
1182;"";"";"04217010";0.0;"";32
1183;"";"";"04180075";0.0;"";32
1184;"";"";"01552001";0.0;"";32
1185;"";"";"03240060";0.0;"";32
1186;"";"";"04193200";0.0;"";32
1187;"";"";"04249070";0.0;"";32
1188;"";"";"04254000";0.0;"";32
1189;"";"";"01532001";0.0;"";32
1190;"";"";"03202000";0.0;"";32
1191;"";"";"04194340";0.0;"";32
1192;"";"";"04174060";0.0;"";32
1193;"";"";"04241070";0.0;"";32
1194;"";"";"04250090";0.0;"";32
1195;"";"";"03163040";0.0;"";32
1196;"";"";"04164180";0.0;"";32
1197;"";"";"03216060";0.0;"";32
1198;"";"";"04160000";0.0;"";32
1199;"";"";"01541030";0.0;"";32
1200;"";"";"03024000";0.0;"";32
1201;"";"";"04193050";0.0;"";32
1202;"";"";"03152130";0.0;"";32
1203;"";"";"04202010";0.0;"";32
1204;"";"";"04159000";0.0;"";32
1205;"";"";"04261080";0.0;"";32
1206;"";"";"04213000";0.0;"";32
1207;"";"";"03178110";0.0;"";32
1208;"";"";"04110021";0.0;"";32
1209;"";"";"01521000";0.0;"";32
1210;"";"";"04116100";0.0;"";32
1211;"";"";"01326000";0.0;"";32
1212;"";"";"04233310";0.0;"";32
1213;"";"";"04236100";0.0;"";32
1214;"";"";"04104001";0.0;"";32
1215;"";"";"03136040";0.0;"";32
1216;"";"";"04193310";0.0;"";32
1217;"";"";"03122000";0.0;"";32
1218;"";"";"04037020";0.0;"";32
1219;"";"";"03227000";0.0;"";32
1220;"";"";"04015011";0.0;"";32
1221;"";"";"04020001";0.0;"";32
1222;"";"";"04290100";0.0;"";32
1223;"";"";"03111001";0.0;"";32
1224;"";"";"01522020";0.0;"";32
1225;"";"";"04011062";0.0;"";32
1226;"";"";"03166001";0.0;"";32
1227;"";"";"03201060";0.0;"";32
1228;"";"";"03135040";0.0;"";32
1229;"";"";"04261050";0.0;"";32
1230;"";"";"01531010";0.0;"";32
1231;"";"";"01531050";0.0;"";32
1232;"";"";"04205002";0.0;"";32
1233;"";"";"04279030";0.0;"";32
1234;"";"";"04263200";0.0;"";32
1235;"";"";"04206001";0.0;"";32
1236;"";"";"04132000";0.0;"";32
1237;"";"";"01534001";0.0;"";32
1238;"";"";"04210000";0.0;"";32
1239;"";"";"04225030";0.0;"";32
1240;"";"";"03142001";0.0;"";32
1241;"";"";"04256350";0.0;"";32
1242;"";"";"03162010";0.0;"";32
1243;"";"";"04177440";0.0;"";32
1244;"";"";"04217000";0.0;"";32
1245;"";"";"04014002";0.0;"";32
1246;"";"";"03168009";0.0;"";32
1247;"";"";"04216060";0.0;"";32
1248;"";"";"04261140";0.0;"";32
1249;"";"";"04264060";0.0;"";32
1250;"";"";"01328020";0.0;"";32
1251;"";"";"04205050";0.0;"";32
1252;"";"";"04037001";0.0;"";32
1253;"";"";"04134000";0.0;"";32
1254;"";"";"04265030";0.0;"";32
1255;"";"";"01506000";0.0;"";32
1256;"";"";"03237000";0.0;"";32
1257;"";"";"03125090";0.0;"";32
1258;"";"";"04104080";0.0;"";32
1259;"";"";"01529000";0.0;"";32
1260;"";"";"04213020";0.0;"";32
1261;"";"";"03149100";0.0;"";32
1262;"";"";"04106001";0.0;"";32
1263;"";"";"01530060";0.0;"";32
1264;"";"";"04205000";0.0;"";32
1265;"";"";"01544001";0.0;"";32
1266;"";"";"04257145";0.0;"";32
1267;"";"";"04015014";0.0;"";32
1268;"";"";"03121040";0.0;"";32
1269;"";"";"04148000";0.0;"";32
1270;"";"";"04216030";0.0;"";32
1271;"";"";"04295030";0.0;"";32
1272;"";"";"04164010";0.0;"";32
1273;"";"";"04138002";0.0;"";32
1274;"";"";"04204001";0.0;"";32
1275;"";"";"03134001";0.0;"";32
1276;"";"";"04266060";0.0;"";32
1277;"";"";"03139010";0.0;"";32
1278;"";"";"04217050";0.0;"";32
1279;"";"";"04004010";0.0;"";32
1280;"";"";"04117120";0.0;"";32
1281;"";"";"01545000";0.0;"";32
1282;"";"";"04015013";0.0;"";32
1283;"";"";"04213001";0.0;"";32
1284;"";"";"01323030";0.0;"";32
1285;"";"";"01547000";0.0;"";32
1286;"";"";"04015070";0.0;"";32
1287;"";"";"03211060";0.0;"";32
1288;"";"";"01541040";0.0;"";32
1289;"";"";"04011050";0.0;"";32
1290;"";"";"04177410";0.0;"";32
1291;"";"";"04136020";0.0;"";32
1292;"";"";"04154000";0.0;"";32
1293;"";"";"04101000";0.0;"";32
1294;"";"";"04105001";0.0;"";32
1295;"";"";"01204003";0.0;"";32
1296;"";"";"04266040";0.0;"";32
1297;"";"";"03135010";0.0;"";32
1298;"";"";"03169040";0.0;"";32
1299;"";"";"04256000";0.0;"";32
1300;"";"";"04164000";0.0;"";32
1301;"";"";"04018031";0.0;"";32
1302;"";"";"03166000";0.0;"";32
1303;"";"";"04015050";0.0;"";32
1304;"";"";"04109010";0.0;"";32
1305;"";"";"04194261";0.0;"";32
1306;"";"";"01502001";0.0;"";32
1307;"";"";"04117040";0.0;"";32
1308;"";"";"01322010";0.0;"";32
1309;"";"";"01538001";0.0;"";32
1310;"";"";"04117020";0.0;"";32
1311;"";"";"04129030";0.0;"";32
1312;"";"";"04153130";0.0;"";32
1313;"";"";"03209040";0.0;"";32
1314;"";"";"04203002";0.0;"";32
1315;"";"";"04224010";0.0;"";32
1316;"";"";"04315050";0.0;"";32
1317;"";"";"04194290";0.0;"";32
1318;"";"";"03215010";0.0;"";32
1319;"";"";"04176070";0.0;"";32
1320;"";"";"04276080";0.0;"";32
1321;"";"";"01536001";0.0;"";32
1322;"";"";"04105062";0.0;"";32
1323;"";"";"04283050";0.0;"";32
1324;"";"";"04109000";0.0;"";32
1325;"";"";"03202060";0.0;"";32
1326;"";"";"01526000";0.0;"";32
1327;"";"";"04231015";0.0;"";32
1328;"";"";"04187170";0.0;"";32
1329;"";"";"01525001";0.0;"";32
1330;"";"";"01509010";0.0;"";32
1331;"";"";"04024002";0.0;"";32
1332;"";"";"04024000";0.0;"";32
1333;"";"";"03227160";0.0;"";32
1334;"";"";"04291010";0.0;"";32
1335;"";"";"04248000";0.0;"";32
1336;"";"";"04012140";0.0;"";32
1337;"";"";"04173150";0.0;"";32
1338;"";"";"01529900";0.0;"";32
1339;"";"";"04117030";0.0;"";32
1340;"";"";"04152100";0.0;"";32
1341;"";"";"04022040";0.0;"";32
1342;"";"";"01327001";0.0;"";32
1343;"";"";"04201080";0.0;"";32
1344;"";"";"03152150";0.0;"";32
1345;"";"";"01526020";0.0;"";32
1346;"";"";"04136000";0.0;"";32
1347;"";"";"04002010";0.0;"";32
1348;"";"";"04006051";0.0;"";32
1349;"";"";"01532020";0.0;"";32
1350;"";"";"04208001";0.0;"";32
1351;"";"";"04292000";0.0;"";32
1352;"";"";"03119000";0.0;"";32
1353;"";"";"04250100";0.0;"";32
1354;"";"";"04177350";0.0;"";32
1355;"";"";"04176000";0.0;"";32
1356;"";"";"04191290";0.0;"";32
1357;"";"";"01544010";0.0;"";32
1358;"";"";"03146010";0.0;"";32
1359;"";"";"01326020";0.0;"";32
1360;"";"";"03205060";0.0;"";32
1361;"";"";"03128140";0.0;"";32
1362;"";"";"04230045";0.0;"";32
1363;"";"";"04181050";0.0;"";32
1364;"";"";"03106010";0.0;"";32
1365;"";"";"04184065";0.0;"";32
1366;"";"";"04218100";0.0;"";32
1367;"";"";"04161060";0.0;"";32
1368;"";"";"03125010";0.0;"";32
1369;"";"";"04290090";0.0;"";32
1370;"";"";"04182070";0.0;"";32
1371;"";"";"01328000";0.0;"";32
1372;"";"";"04136030";0.0;"";32
1373;"";"";"04184000";0.0;"";32
1374;"";"";"04166003";0.0;"";32
1375;"";"";"03126007";0.0;"";32
1376;"";"";"01546010";0.0;"";32
1377;"";"";"04154020";0.0;"";32
1378;"";"";"04236020";0.0;"";32
1379;"";"";"04250040";0.0;"";32
1380;"";"";"03134002";0.0;"";32
1381;"";"";"04215000";0.0;"";32
1382;"";"";"04120050";0.0;"";32
1383;"";"";"01507010";0.0;"";32
1384;"";"";"04101300";0.0;"";32
1385;"";"";"04177070";0.0;"";32
1386;"";"";"04119060";0.0;"";32
1387;"";"";"04285120";0.0;"";32
1388;"";"";"04020000";0.0;"";32
1389;"";"";"03112030";0.0;"";32
1390;"";"";"04168010";0.0;"";32
1391;"";"";"04277030";0.0;"";32
1392;"";"";"04255140";0.0;"";32
1393;"";"";"04007005";0.0;"";32
1394;"";"";"03127175";0.0;"";32
1395;"";"";"04236190";0.0;"";32
1396;"";"";"04137080";0.0;"";32
1397;"";"";"01322000";0.0;"";32
1398;"";"";"03171010";0.0;"";32
1399;"";"";"03221300";0.0;"";32
1400;"";"";"04263000";0.0;"";32
1401;"";"";"04004050";0.0;"";32
1402;"";"";"04171000";0.0;"";32
1403;"";"";"04122000";0.0;"";32
1404;"";"";"04284000";0.0;"";32
1405;"";"";"03165003";0.0;"";32
1406;"";"";"03186040";0.0;"";32
1407;"";"";"03147100";0.0;"";32
1408;"";"";"04155010";0.0;"";32
1409;"";"";"03226070";0.0;"";32
1410;"";"";"04134020";0.0;"";32
1411;"";"";"04116180";0.0;"";32
1412;"";"";"04256050";0.0;"";32
1413;"";"";"03121020";0.0;"";32
1414;"";"";"03141010";0.0;"";32
1415;"";"";"04014020";0.0;"";32
1416;"";"";"04265060";0.0;"";32
1417;"";"";"04275050";0.0;"";32
1418;"";"";"04235310";0.0;"";32
1419;"";"";"04235275";0.0;"";32
1420;"";"";"04254060";0.0;"";32
1421;"";"";"03183001";0.0;"";32
1422;"";"";"04290080";0.0;"";32
1423;"";"";"03117000";0.0;"";32
1424;"";"";"03124070";0.0;"";32
